transaction_id,customer_id,amount,payment_method,failure_reason_raw,customer_ltv,recent_retries,time_since_last_attempt_mins,ideal_recovery_action
425d67da-21ad-42dd-8c46-8431b4e5ec90,3e7e0c91-4c82-4a21-a6e0-59572c6a7d6c,6832.31,Credit Card,insufficient_funds,44391.9,0,0,retry_later
c6b18bcd-6d8e-4d38-b125-72bd21f783e5,25df49b4-b966-4b92-a2b7-48728fdd84d2,4263.35,Credit Card,incorrect_pin,758.71,0,0,retry_later
dc3f9cdf-00da-467d-827c-6fa0b6759823,67a539ad-6f38-4b06-b793-c26a86452723,5827.6,Credit Card,incorrect_pin,16890.85,0,0,retry_later
0b3d62b3-9f62-4a50-859b-caa2602ac11f,1e8ca298-6d20-4785-a460-e4573c2ced0e,301.5,UPI,risk_flag,670.47,0,0,give_up
6cc3a489-0525-4e4b-8e8f-e998e3a0a1ac,df546743-597d-4163-afc8-5e3e0c4fe6ce,8613.89,Wallet,risk_flag,9131.26,0,0,give_up
11bf1a78-169b-41a4-8fff-3849f411f269,5b8b641c-838a-4958-86a1-3c30ee53f673,11478.95,Credit Card,incorrect_pin,16780.46,1,718,retry_later
a0ef5b7c-aefb-45c5-b780-847c23ab5d8f,0b5a3b36-e197-491a-8b05-85631bc5c605,7867.08,Credit Card,insufficient_funds,29506.37,0,0,retry_later
758d2475-cb36-44ea-b944-92c8811383a8,977bda91-734b-4e60-9e12-028484d38aca,11342.5,UPI,insufficient_funds,24099.31,4,576,give_up
c4dcc571-6dbf-48f4-92cd-835aa1b1f16e,e9e31b95-c7d9-4464-abed-fa7f111f18a8,664.48,UPI,gateway_timeout,41778.59,0,0,retry_now
60c99da8-4280-467f-bb8c-a94a3c2cfbcd,cf0b1770-e6fb-4f2b-bd89-bf0b430026a5,14385.77,UPI,incorrect_pin,10069.96,0,0,retry_later
d067a687-a707-4d22-836f-03920b1cfb85,c45bf7de-bbdc-4631-90ef-cb7f4e56131a,3678.73,Credit Card,insufficient_funds,1409.57,0,0,retry_later
71c64989-2a31-49ff-9205-8ed4b399516a,f7174644-834e-4bfc-9156-4f996d12cd73,6126.53,Debit Card,incorrect_pin,45914.25,1,100,retry_later
a9103822-9e61-46e7-980a-ed6aaefba411,a8f219cf-4cc9-4b2d-9f51-daba82510c9f,10518.16,Net Banking,expired_card,539.92,0,0,switch_method
5c398bf6-db79-46b7-ba4d-e6e0e1cbf3c6,a6943313-d170-4a95-9327-4bbe1c417923,8763.06,UPI,gateway_timeout,39213.99,0,0,retry_now
4783921a-b4be-446e-9f86-3880dccffab6,4d91bd8c-31fe-4a41-baf2-f94153814494,2593.51,UPI,gateway_timeout,23935.09,0,0,retry_now
93826f5e-c8a6-425b-9074-93d59ef4e141,2aceef7b-8775-4c29-81cc-724edc886bab,11461.81,Debit Card,risk_flag,26357.36,0,0,give_up
19dcafcc-499d-4de2-a754-2b38d63f5f99,4fe1ad25-2723-4374-a5a3-601664068959,11046.45,UPI,risk_flag,49205.94,0,0,give_up
75a12d62-1c28-4e28-a143-40ae138edda2,03b14361-127c-451d-b579-d7e8555eaaee,705.58,Debit Card,incorrect_pin,28581.38,0,0,retry_later
cd7e093c-8727-469e-86e8-e336d9b315b0,ad12b3a3-ab4c-4e26-b71f-295958ac932b,1166.39,Credit Card,incorrect_pin,25282.82,2,799,switch_method
a0b0ac90-56ca-4215-99bb-fe1842b81d2f,0911f067-f3a6-4c2f-9c09-fab37d9c6551,4062.53,Debit Card,insufficient_funds,44511.03,4,589,give_up
691d2831-32e8-42fc-9b71-8aea32c59836,6325d572-30ec-4668-8001-b12379444cdd,11058.58,Credit Card,gateway_timeout,14385.92,1,933,retry_later
e0f68d47-17e7-4fff-8b81-ae9ec03da9ef,bc544be3-f506-4c54-a283-752247444688,788.97,Credit Card,incorrect_pin,35556.09,1,859,retry_later
a393705b-457b-464e-b731-7789c6d5ed8e,77d332b8-3e8a-429b-9123-d60ea0376516,12118.01,UPI,risk_flag,17313.3,2,121,give_up
6c8810c6-8123-4bf6-9eac-47fcccb9b511,e18f0742-a624-4b79-948a-5493690fe296,3165.82,UPI,gateway_timeout,38521.89,4,924,give_up
62ca1fea-00b0-412e-b91a-d70f1688d5bf,59f73c81-bb68-41fd-ac86-8e71b330e296,3429.22,UPI,gateway_timeout,38561.24,1,990,retry_later
cc9fd4dd-32b9-4ca6-8c06-4b620a7f54fc,ddff77ca-4935-4f87-8a41-e4cfb5f2d1ea,13718.75,Credit Card,insufficient_funds,12738.38,0,0,retry_later
d5cc0780-c5be-448d-a123-4370b9730fd9,7e63f699-1ae6-4ccf-a873-36d0f0d948e2,13300.37,UPI,gateway_timeout,40488.52,1,808,retry_later
eebc353f-08af-4c18-89d4-ed7c072d13c7,1bdc752a-58eb-4481-aa49-2f6f1f21d59f,9542.73,UPI,gateway_timeout,36715.5,0,0,retry_now
c89c1b9d-6d9c-4f27-9823-46b3d95ac262,6e61d02f-90de-4964-b917-a36f2ff66eb1,7365.51,Debit Card,insufficient_funds,14667.43,3,1222,give_up
25f069c8-99b8-45e7-aeb0-c47c679f3842,48af95ed-bc5b-4f11-bb95-df7509d2407f,13083.7,Debit Card,incorrect_pin,45126.69,3,1132,give_up
c003a135-80ee-4783-9e39-1b6f6847e3bb,82c1b8f1-7976-4b9c-9501-f8469c92d1b8,10723.39,Credit Card,insufficient_funds,28287.37,1,243,retry_later
a202d497-00c5-40e6-a52b-eae1c0e93ac8,c70733b5-ec1b-43b0-8ab2-e109b3fa95dd,8115.95,UPI,gateway_timeout,21934.24,4,1365,give_up
1aca112e-df33-4950-b257-29460b7f8a72,64e514ad-1b05-475b-98ee-93a9eb4a4e18,5154.18,UPI,incorrect_pin,28473.83,0,0,retry_later
56277fdd-da97-4b1d-b510-c4358ecace59,13aeb059-d68f-4dcf-beee-390f97b8f7d6,13315.25,Credit Card,insufficient_funds,14234.39,1,59,retry_later
5c18c804-ca11-4c98-9257-80996d3f7e54,86be683f-5a7b-4f64-9f28-718b097cc1b3,14522.0,UPI,gateway_timeout,37684.03,0,0,retry_now
b2eee344-fada-4af8-85fe-9812e9df7462,eee458ef-c95d-4e23-bf40-43ef6a5f7539,12383.62,Debit Card,insufficient_funds,34770.53,0,0,retry_later
8db983d5-8c5f-446b-abd9-9fe3f4b5ce9f,91fc1cc0-fcb7-4df8-a369-a3e17e46aed7,4843.52,UPI,gateway_timeout,8456.24,0,0,retry_now
99e074c4-b82e-463c-b88e-78d28da4d314,652f18dd-6956-4af4-a4ee-0dfdf56fd19b,5930.23,Credit Card,expired_card,31421.14,3,1360,give_up
eec3ad62-7b2d-424c-9700-a30c9c507486,a6a69a7d-3742-4b09-bc51-ccc94c38d743,3851.82,UPI,insufficient_funds,22224.0,1,69,retry_later
ad2d670e-4847-47b0-afab-cfd342e6fdd7,b421ae51-0f33-402c-9b5e-7087db11894c,1204.01,Debit Card,incorrect_pin,37243.27,0,0,retry_later
0e199786-adcb-427e-8eb3-39c67e03bd6a,de44e969-4bd7-4717-9922-abe1e81447de,1901.03,UPI,gateway_timeout,44782.21,0,0,retry_now
987c2a06-ca97-491d-bc78-9d31f3352b5f,18228750-daac-4d50-833e-0125ddb64d88,9901.45,UPI,insufficient_funds,3586.59,0,0,retry_later
5ccb9d62-a0a2-4651-a3ca-a40b3476a57f,8ed013ba-98e2-4545-a991-e601b4621235,766.33,Credit Card,expired_card,32951.73,4,460,give_up
e36f25e1-ae36-400d-9e4c-7631adc01ad4,2c900bb4-fff8-4ccb-8282-8f0bcc38dc99,8177.78,UPI,gateway_timeout,25203.5,0,0,retry_now
3fe856d9-57c3-4d8f-b84e-40e0480addb9,51af5c17-9fe8-440c-8c3f-51c336dc5c56,1179.13,UPI,risk_flag,36118.68,2,792,give_up
0667ed91-b09a-4e49-82e8-93509445427e,e91a6100-a832-4b74-b428-b6273778eb61,5242.3,Credit Card,incorrect_pin,32659.36,2,433,switch_method
ccfd3f41-fea6-4a2a-89b8-0d5c261a0316,43befaeb-635e-4008-b4be-820ba3811ea8,13317.4,Credit Card,insufficient_funds,13735.25,0,0,retry_later
6a0981c9-b0ce-4598-9a44-ca81f05d2375,4f407c75-0986-4876-9810-2f2161b34534,11841.47,UPI,risk_flag,14878.54,2,1201,give_up
28e222bd-b1a2-47bb-b863-f511ef79a318,476a4a12-6bce-49d3-997f-0ac62944eb4c,90.92,UPI,gateway_timeout,13200.64,1,791,retry_later
822da7e8-2c62-436a-9cbe-1f708704005e,d93e6fc7-7ef2-4f77-9590-17558bd4f4e2,3697.54,Wallet,gateway_timeout,47445.81,0,0,retry_now
5f4db878-0b02-4176-b621-dfb4a3770d3f,842191cb-efba-4ab8-96bc-aa77a05c3854,2914.9,Credit Card,incorrect_pin,3400.51,1,73,retry_later
583e0fcf-de89-4920-a207-b48be3b05ac0,c84a0efb-b79f-4065-82d9-c0045d5ae1b9,8309.63,Credit Card,insufficient_funds,28807.97,0,0,retry_later
0124cd21-cb57-4468-99f8-9362dd1300de,2219c8a6-9e4d-40b8-a779-b143c4462253,11755.92,UPI,insufficient_funds,49638.55,0,0,retry_later
8970ce25-8863-4fe4-a8a5-79d1d326cc99,80744107-fd5c-4349-b5ed-737b7b058286,14161.18,Net Banking,expired_card,26680.85,1,1315,switch_method
03bfd02a-3a01-4825-818e-1c83228d891f,08f3d19a-9081-4346-9a01-5d565e16100c,1852.6,Debit Card,gateway_timeout,6409.26,0,0,retry_now
d25f0bb0-985d-42ab-b984-11d8740b7c3e,812a7e48-9c7f-47e8-94de-83f28e7ccec5,9689.93,Credit Card,incorrect_pin,27834.1,1,643,retry_later
e58eda21-32b9-4d4d-9fc9-3b72068dae84,431eff0c-b2fe-4de9-b35b-457baaecf554,2649.48,UPI,risk_flag,33939.41,0,0,give_up
d6cfd18f-e1da-4e0a-a4c4-d5fd65bebc6d,35bab753-def9-4595-aad5-6dc9dbc29ab8,9825.01,Debit Card,expired_card,13481.72,0,0,switch_method
f1af6d72-3025-452c-8f74-cdcac17f66a7,76ee1d00-1fd0-4009-9842-ffd603f988cb,12836.1,UPI,insufficient_funds,7707.38,1,458,retry_later
b7c07f12-3d31-479a-ade7-ee3fb66d1a81,15a7c706-0094-4edb-ba67-2179b8710056,1501.45,UPI,risk_flag,31663.45,1,1193,give_up
cafed950-a8a0-4d48-841d-d9829b52daec,2ec5f853-467f-4193-acb4-3ddfe1cc4a1d,3772.3,UPI,gateway_timeout,18138.36,0,0,retry_now
79435dbe-742a-41f7-8d76-ea5a77842806,79dfcdd8-ef51-4cb7-9e0d-181b064552af,12621.68,Credit Card,incorrect_pin,38897.23,0,0,retry_later
5a221621-5b4f-499c-841f-0e2fb2398e4b,9eb69600-a316-4ed6-bfd3-13f3c5e8ed1c,372.85,Credit Card,incorrect_pin,44743.46,0,0,retry_later
f16d8025-7c30-439e-af75-bdef5bfed77e,4392a16d-1d77-487f-96f1-e9357dc1aaa8,8843.39,UPI,gateway_timeout,9158.48,0,0,retry_now
9e1bd1fc-b16f-45f6-99c8-e11f7df56f6d,8aa9cab9-8b40-4d87-998e-248be1feacb6,285.53,Credit Card,expired_card,6428.98,2,840,switch_method
3775a6f6-acbc-400f-8af1-ed0b0cf8de79,0d4f6226-c48c-42dd-be69-61a14b398b0e,5460.54,UPI,gateway_timeout,20225.98,0,0,retry_now
bd1ffb50-d36f-4a7a-8b5d-14d8c57ac21e,e95fe021-308d-4e52-b757-46bea4b97c5f,8960.78,UPI,gateway_timeout,8785.76,4,1113,give_up
6c674dc1-e460-416f-8957-95bb9f0b1cce,f162999a-fc38-4cb0-892a-856bd7f882cd,10321.77,Credit Card,gateway_timeout,15241.91,0,0,retry_now
c79455b4-7677-4cdf-93ea-31ac71c2a63a,cfa6b34f-df4a-4f31-ad95-63f12e643bd5,9247.65,Debit Card,insufficient_funds,5809.03,0,0,retry_later
fe23752a-b5b4-4593-80c2-01f3e097f3b4,6f15493c-e2c8-46b0-aca1-7c95a1ad2cf9,8318.97,Credit Card,insufficient_funds,7424.16,1,590,retry_later
5c35857c-b469-40fc-ac34-152b6a01d698,50b8706d-ff49-4e22-abea-17f9799dc2b3,4300.5,UPI,gateway_timeout,33289.22,1,290,retry_later
028fe83f-f8f7-4e4e-9c8a-20496dae097d,47c6dfc9-49ab-48f5-92a3-e13f9537b67b,7811.64,UPI,gateway_timeout,42147.5,2,466,retry_later
92e5fe01-82c2-4d3f-9601-6279c6c3bd23,a5f775c6-baca-4090-af89-a2f89080c472,1136.39,UPI,gateway_timeout,31963.14,0,0,retry_now
5eb05680-7eb5-4397-833b-41c26aaca5da,5384571f-1e1c-4ecc-9358-b5066f3c2bff,8365.8,UPI,gateway_timeout,35397.39,0,0,retry_now
65a35557-fb02-4d2d-b50d-00ea0d0cb6ed,a7b1d6f3-321b-4394-8bf4-7f903f742763,6562.85,UPI,gateway_timeout,26820.52,0,0,retry_now
8230438a-dd79-43e4-b3a7-2271baf03805,75bcb921-f2fa-4770-b3e3-ae815464c4e5,9120.36,UPI,gateway_timeout,49945.23,2,1084,retry_later
b24e63cf-fc3f-4e5c-b10c-da3e2b5de371,caa82c2f-6b76-418a-b751-a6d8406962f7,611.47,UPI,risk_flag,30547.97,2,43,give_up
e7fc0da3-26bb-481b-b017-8038b8968d1b,c39fbb54-02be-467e-8f5e-4b5d2f3d906b,9216.39,UPI,gateway_timeout,32539.42,2,796,retry_later
d396cb01-cf41-4d5d-a004-d2879a3817e7,c08895f0-759f-425a-beb8-d2bf4759eb22,10485.52,UPI,gateway_timeout,29128.45,0,0,retry_now
3c806026-1e8c-450a-9148-28f2e93d9f01,54e09cde-06ad-4eb2-81a2-af1230ba147a,1435.45,Debit Card,insufficient_funds,400.41,0,0,give_up
c72c4795-6b8f-4017-a72d-a047bc95dd1b,b57cc880-4071-4f30-9296-c2b58fcf3602,3751.87,UPI,gateway_timeout,35822.65,0,0,retry_now
702e892e-97a0-42a0-983a-5b46e5884d37,9e023704-b5a0-4404-b080-2be10310d4e0,14000.61,Debit Card,expired_card,44188.1,4,702,give_up
7216f484-7fc3-489a-b993-a565bfa398f5,6470aed1-48db-4956-8153-6221839fc4d1,1184.29,UPI,gateway_timeout,43055.68,0,0,retry_now
2cc5781a-0286-4c58-ad05-ce28852dd998,7ad9a10c-f7d0-4f9a-ac2f-0c495470aabb,8147.74,UPI,incorrect_pin,33437.66,0,0,retry_later
b1b59398-20e7-439f-b0ef-ec123279a181,82c26181-b8cd-438e-9bd0-0ec7b1f541d8,14196.22,Debit Card,insufficient_funds,27840.92,0,0,retry_later
8884eaf0-4f6e-4302-b4b1-f19815f93c4d,5c2f63ff-306f-49a5-aa1b-2c4916af8196,12555.55,Credit Card,gateway_timeout,46522.43,1,916,retry_later
de68f254-2077-46e3-badd-d10d3c06058c,b1ba3c0a-2cab-471e-8fbf-0be35d9f7178,5072.41,Credit Card,risk_flag,24415.48,1,1065,give_up
1964f5aa-dbf4-4e5b-a4fa-fb859deb680d,3c2c6e01-5529-4b08-a93a-fa88dcfbd0b2,7592.08,UPI,gateway_timeout,18469.13,0,0,retry_now
459925a2-abf0-4baf-b8cd-8bd42b7a936b,8a2f190f-269f-416a-b415-576b3ef22be8,8784.78,Credit Card,expired_card,30634.22,0,0,switch_method
5a310475-0645-4fb7-ab7f-ab4ef116d4ef,f70619d8-d70d-4749-a7c2-43b1c5a7f7ee,1797.88,Credit Card,incorrect_pin,4232.44,0,0,retry_later
7a699570-dde9-4ae8-97bf-d1bf5393bf7a,7ef5e13e-5516-4865-861a-64504e8347b6,11837.72,UPI,gateway_timeout,35064.67,2,467,retry_later
e48b620a-de30-45af-9916-977bfade2f84,beaed4e4-1391-440e-9162-2bca253aaaf9,11579.03,Debit Card,expired_card,43744.86,0,0,switch_method
130f544b-9ce0-4501-965b-eff75a49fc7b,bd848c83-a979-4de6-bbdb-0359ae5fed8d,3584.02,Credit Card,expired_card,22948.49,4,707,give_up
fd3a7642-240f-4638-b0bd-411dfcb1dd00,10ec6a2e-69f1-45ab-9d43-affdf38e9e95,9932.93,Debit Card,expired_card,20446.36,3,263,give_up
defe637a-5055-4880-adfd-9e867301cabb,27786788-9708-4e84-8280-d656253acabc,3503.34,Credit Card,insufficient_funds,27128.77,1,985,retry_later
196bdfb3-9185-46fe-9f10-e0ef5a899154,7eeca188-2abf-43b3-ade4-d1c29af9c55b,4397.14,Debit Card,insufficient_funds,17479.26,1,380,retry_later
951354a6-2593-47b3-bb80-bab83b8553ca,d20b2977-8056-4ddf-ad44-38d4ecaa627c,575.08,Debit Card,risk_flag,41032.08,0,0,give_up
85df4d70-3239-47b2-9425-48c85197860f,fd834abe-e1ac-4cb5-9a60-428282714b64,135.24,UPI,gateway_timeout,37315.69,0,0,retry_now
87c88b68-abdd-45ae-b845-69815703da8f,18ff83f2-5b9e-4f39-b1fa-7f39d3efdf78,10585.39,UPI,gateway_timeout,45832.16,1,495,retry_later
e30c35d7-ca0d-4677-b81b-61c3ad1a38de,afc1f9a8-5d3b-453c-ae94-c30fb9689ae4,7343.56,UPI,gateway_timeout,35282.97,1,1031,retry_later
a608ad39-857c-4aa2-9679-c746f96abcc2,a1ad7089-5181-4eb9-adbf-bf75977631ad,14160.5,UPI,incorrect_pin,22217.61,1,516,retry_later
bfaf18b2-93fa-42a8-a015-388deec4b4aa,65506709-508a-449a-9f54-0d670ead3dec,3149.01,Debit Card,expired_card,49511.13,0,0,switch_method
0ee92274-f22c-4d86-a2af-8a06d7d6d8d3,31793355-a095-41b0-ba26-96bcbad1e3ac,2658.47,UPI,risk_flag,33400.97,0,0,give_up
79c9f6b1-be86-4e87-82ff-bfa3ccad4926,bd574486-7985-496b-b63e-a888a2b09540,2826.67,Credit Card,risk_flag,33512.7,0,0,give_up
282f04ea-d62d-41a8-9ed6-eff084a6bbd5,b437dd27-9683-4175-bd09-999a6daeaa45,2690.83,Credit Card,gateway_timeout,15659.1,0,0,retry_now
bf7b9615-0d19-4380-bfd7-c49e5be0c74c,f0e99cec-4e54-49ad-9deb-88333b262015,768.45,Net Banking,incorrect_pin,31927.19,0,0,retry_later
00f10d12-6a6e-4c18-acf7-0a9293da7f18,a7f731d9-f143-4b84-b450-1c092a3a3f5a,8492.29,Net Banking,incorrect_pin,43051.67,0,0,retry_later
e461ca50-db40-444a-b9ee-d2934b3add0b,1ed1808b-10e4-417b-82d6-c278e24cf60e,13346.41,UPI,gateway_timeout,32530.33,0,0,retry_now
f09ee43b-22f3-4120-ace6-e5a293e85628,7d20178d-e55a-4094-8465-05ccf0a5808b,9052.3,Credit Card,risk_flag,24430.25,1,225,give_up
5491f233-06b3-4200-aed0-847519ffadd7,2b15b6cc-0bae-4e70-a279-57718bed6bb5,1576.87,Debit Card,expired_card,46102.44,2,956,switch_method
14592c61-3ddf-4833-8c5a-01de725d58bf,017884a5-2434-45fd-bc37-781bc46a95bb,6580.1,UPI,insufficient_funds,16634.51,0,0,retry_later
0727f01b-0c13-43a6-ab6c-e6f1c1cbb090,54470141-22a0-4a25-a422-4728a1ad0a26,3010.31,UPI,insufficient_funds,25728.56,1,1224,retry_later
e027f2d4-e0d6-4e58-aa44-a5d5774245e3,c61e0045-a286-4ba8-90e9-050446f9149b,8543.53,Credit Card,expired_card,44523.48,0,0,switch_method
a498eeb7-a05f-4bc7-9b96-be1acbaaa9c5,cc3f7fba-e5fe-4b3c-b588-12150e41caec,10822.1,Debit Card,expired_card,5508.61,0,0,switch_method
ea22f11b-7326-42f9-8e6b-32a84b98c0a7,cc518bf4-73c3-4439-b415-0dc6a31c8127,4492.2,UPI,incorrect_pin,42091.27,1,541,retry_later
7be534e0-f791-494e-8a1c-d3df9a79edd1,df24c3bb-f8ee-4396-b50d-0637e091a965,13065.8,UPI,gateway_timeout,34640.06,1,1230,retry_later
9a3932d9-cd9e-4624-877a-d0127a8b109f,c896d881-517a-45f8-9639-51ec92caba97,14795.06,Debit Card,insufficient_funds,48715.25,0,0,retry_later
4a211156-76f5-4b8a-acd0-8699934479d1,c422da9c-36ca-4d7f-a76c-429cdd2fb1c7,4010.82,Credit Card,risk_flag,14579.41,0,0,give_up
efc630f6-5b67-4694-a83e-4cbeb9c7e8a4,a432a840-e35f-44e2-a542-95161aa4dab0,7241.53,Net Banking,incorrect_pin,30745.15,0,0,retry_later
adef7930-6291-4224-ba8a-c4164c8f6ad1,f85107f6-19ea-4471-b8f0-5e57ba93c484,4600.53,UPI,gateway_timeout,15585.17,1,1436,retry_later
9ac1b5f2-7bca-498f-9c10-d7826d5f5b6f,4e2d07e0-fd6f-4e9d-abd1-5f13202fadad,14040.55,UPI,incorrect_pin,29649.24,0,0,retry_later
cd36e6bb-550a-4e60-b7ab-eec5b65fb12d,d99c2868-ef84-4858-8707-5d2093f74768,4166.1,Credit Card,incorrect_pin,17198.98,1,672,retry_later
1ff0a410-5d51-46d7-9437-3865912cc377,68ab74c8-3e0b-49b6-8ab5-3e6432c6a2ee,11938.84,UPI,insufficient_funds,34741.38,0,0,retry_later
bdad0478-8b16-442f-828a-2632324f3de9,1191d9ce-173a-4f64-8d6b-119abe23e9c3,1388.85,UPI,insufficient_funds,792.68,0,0,give_up
875835f8-0925-470f-88e1-72fe0ab8a8cb,ab969d9d-897c-4231-bfd9-d44494f180a1,839.69,UPI,gateway_timeout,29093.26,0,0,retry_now
93f827cb-c670-4e0b-bbfe-65c0027ade12,91062714-f113-4063-aaa5-da81e91d4334,829.72,UPI,gateway_timeout,31988.76,0,0,retry_now
b6397e4b-9ddb-4875-a407-a717d5b81c10,bc547a19-3407-4669-af8f-0af41e1875bd,13925.75,Credit Card,insufficient_funds,28351.64,0,0,retry_later
a82023fe-d5b2-49e9-8a48-1828d3f3c524,85e00a9d-4ce6-47c4-975a-34d4175adc45,12099.37,UPI,gateway_timeout,23134.39,1,1109,retry_later
09a71221-f98a-46cf-9f55-caef10e3f01e,5b968f57-a2fb-43bb-b69a-9bd3fb2aba33,9511.41,UPI,insufficient_funds,4378.73,2,601,retry_later
a1c6e018-c91e-40f0-8093-df2655dc0492,78167a04-19c0-4ce9-974a-ba71922b978e,2467.34,UPI,gateway_timeout,30187.76,0,0,retry_now
0ab1a03e-4af4-4be3-8fe9-b3e6c6a84993,8b207c62-a282-44bb-807e-3b44ea63b34f,2577.39,Debit Card,gateway_timeout,29971.53,0,0,retry_now
c65d89c3-9696-4dda-9e9d-cf7beaf93a51,8f53362a-5af6-4ea8-8322-116b42b25f49,10324.88,Debit Card,gateway_timeout,7914.15,1,1278,retry_later
d8bc65a3-179b-44e7-b68f-4383cec27fb6,5d3aeb2f-62bf-44c2-935c-6bb865d4b559,13226.94,Credit Card,insufficient_funds,13101.75,1,1093,retry_later
ca9f89f8-6d65-4fcd-8c81-b9c21fb40299,d0b6c9c5-9f67-45ab-ac73-e7b902a76c00,14044.24,Credit Card,insufficient_funds,28858.58,0,0,retry_later
b7acba08-7e66-49c2-9e8e-886e94b74740,14fce6e5-2876-450c-97d2-f8b75ce70fd5,12607.6,Debit Card,risk_flag,39396.55,0,0,give_up
9fdffc4a-c5f3-47f4-a582-42c9e06f438e,b8952cc2-54c0-48e1-8d81-ffa4119d8a6c,4485.23,Credit Card,gateway_timeout,42895.85,0,0,retry_now
66fae866-1446-4f2d-9c65-ab9b7d7debbe,2932aaf1-1fc0-4fb5-8ad5-fe85d5ad1667,12051.54,Net Banking,incorrect_pin,17052.39,0,0,retry_later
f316fd13-eb15-430b-be17-358b5f7f708d,1450b94c-70b9-489a-a43c-d4ed68467c11,13189.27,Debit Card,incorrect_pin,1541.23,0,0,retry_later
385f56a0-d8b1-4e5e-9b41-419c61a31b93,0c4d7fc3-160b-4883-93f6-b6a70a708c3b,13864.03,UPI,risk_flag,17096.72,0,0,give_up
31d8681e-50d4-46a7-b737-e5208da4c90d,04f7b7f2-54ef-437f-8d20-6ab9e7b3ba1a,6439.02,UPI,gateway_timeout,10966.02,0,0,retry_now
5df1757a-df18-44cd-9ec0-d0988f597168,76235c4a-9881-4a31-8cfa-e4486ebc4c95,2476.24,Credit Card,expired_card,46842.67,0,0,switch_method
dafee25d-867e-467d-b749-68c98d66e770,edc36ad5-4e4d-47d6-a5d6-15f6160d8660,14795.39,UPI,gateway_timeout,6152.61,0,0,retry_now
23c172e6-69d7-45c1-a2f7-dd1ebf852214,0e511815-6553-417f-922a-e38cc25ee05d,12819.98,UPI,insufficient_funds,35973.0,0,0,retry_later
9f52f0aa-8a4f-47fe-a6f0-2115e7b13e20,76709d30-5201-4bc0-bf53-4123dcd91633,1559.89,UPI,insufficient_funds,2825.78,0,0,retry_later
651dca6e-5301-499f-8967-bc39c962ddd2,b7c740db-891e-4c9f-adfe-bcd10b764590,14108.65,Credit Card,insufficient_funds,12674.69,0,0,retry_later
af8ba0a8-00d1-45d9-9178-00aba3524fbb,f96e3796-8e47-4fee-8ba4-bf7c1eb7bd6e,8119.38,Net Banking,incorrect_pin,47661.86,1,873,retry_later
9c58f41b-c01f-4576-b0a5-f8d30b5a9680,e3c98792-f477-46df-b9e4-96e67bb83761,6558.53,Credit Card,expired_card,9210.99,3,24,give_up
80afa2ce-dd1e-4cab-8b56-885e01a8ed82,da53a480-0d02-4fdb-aa94-477a83ca0905,7928.12,Credit Card,insufficient_funds,1788.31,2,1198,retry_later
38d3220a-3998-449c-8462-e2b3e0da5287,24376dc8-ebae-4dcd-aa44-fa2983d26615,13037.8,Credit Card,incorrect_pin,19153.47,1,1341,retry_later
47000238-3ce3-4b16-8ed0-880cca9227b8,f8e7e49f-efb5-4503-a706-927d6cc4fc66,12638.43,UPI,gateway_timeout,34011.89,0,0,retry_now
87bde714-645f-419f-be8b-26e354a145e3,c05a45c3-38bf-4cd1-9d20-072cb5faedc9,1784.25,UPI,incorrect_pin,45639.37,0,0,retry_later
bb5bac97-74bc-4d46-9e93-8fd53cf877a3,df03360c-c5f8-4f5e-bb8c-ac6668bd7efc,2037.27,Credit Card,insufficient_funds,25615.02,2,233,retry_later
f590f44f-a22b-47b7-bf27-4e47d9287c06,84ddf501-8831-42a8-9f88-30c10b827580,839.43,Credit Card,insufficient_funds,9834.43,0,0,retry_later
c2ffcaa8-61e4-4e57-be0e-1ad59ed3a346,15154480-0c79-4ad7-9a26-40917630a0d8,14597.44,UPI,insufficient_funds,15818.77,1,201,retry_later
b179c981-0734-4876-82a5-9800a93c3198,76dba45e-1cd3-4880-8024-48185209cfaa,11649.54,Credit Card,risk_flag,29985.22,0,0,give_up
3091f39b-ff18-41c1-90a4-05a5d7672964,63926b78-a648-4f6f-931b-3c5c9b77c7c2,241.56,Debit Card,gateway_timeout,43563.23,1,367,retry_later
053f4843-a4e4-4f7a-9331-88f31c429d58,eb2b7433-cca2-40d3-9fe3-a717304b0593,6863.88,UPI,gateway_timeout,2702.38,0,0,retry_now
8dcc9398-0785-4db2-97ac-37168d1f9228,7966e2e8-96a4-44f6-9aea-40e6e5bcfd89,3158.61,Credit Card,expired_card,41132.4,0,0,switch_method
f4af0b03-6726-47d3-af1a-e8a70599d8aa,30d689f3-d42b-4e32-bc56-8dd80bf60727,7558.52,UPI,gateway_timeout,7524.77,0,0,retry_now
94259e69-8ea0-4296-9cb1-bc84499576ed,6399cf14-4d01-4a2a-a3e4-7afa57aa8aa7,10593.81,Debit Card,incorrect_pin,42438.38,0,0,retry_later
09660a31-4066-40a7-8666-2b6cf054b345,b400868b-5761-4602-8fca-5c92ecc7fe3f,3325.0,Credit Card,insufficient_funds,28851.02,2,54,retry_later
58934d61-32e8-4700-9c33-eac89e6540d9,58cd5d50-6690-4c40-8e00-c0b8832169b7,4391.62,Debit Card,incorrect_pin,15477.97,0,0,retry_later
5cfbcbe3-02b3-4eca-a81a-cf216e902013,dcb8198a-8cc7-48af-b73a-58a96d261166,10989.3,Debit Card,insufficient_funds,33459.18,2,646,retry_later
